GI-1,6.371735,2.885529,2.994804,,4.756209,5.992409,5.782624,0.634721,2.213987,1.350763,5.137107,1.195409,5.495562,1.647445,8.823854,-5.474442,-3.816898,-4.625665,-1.034063,-3.578059,-2.658471,3.516512,3.5366165,-5.298614,1.82766,8.372655,-0.869783,0.403328,-5.2182395,4.66413,4.877786,2.677646,4.236577,2.735404,3.967511,-5.365133,,0.915823,0.091108,-4.220902,-1.422196,,1.70551,5.846387,,2.072752,2.822729,2.527269,4.193757,5.63342,1.24645,4.47779,-1.552194,-4.473732,3.342145,4.747373,-6.092535,2.779214,,0.755913,1.980176,-0.988516,-4.996452,0.276029,2.025387,,4.557046,2.336101,3.927196,,3.907437,1.835724,1.40769,,,4.2283075,1.607459,-1.370871,-5.876962,2.072326,2.028309,-3.302485,4.610588,1.378595,4.35461,4.789341,4.823646,1.248489,2.975463,4.389276,4.686203,4.744482,5.122565,4.989061,-2.83215,,0.49682,0.277303,0.711378,1.770729,0.091423,4.110255,4.314212,5.15324,1.680069,4.898213,1.42855,3.439106,3.842532,-0.499135,3.544908,1.857617,4.975276,2.531997,1.873725,0.903224,5.100475,2.432489,1.541489,-0.871753,3.078974,4.85015,,,3.501958,3.140695,,3.543802,4.10677,,1.7445,3.360222,-0.220007,-2.983147,4.050386,3.153557,2.918443,1.556539,1.901116,4.636875,1.160107,2.147715,2.1688025,,2.860146,3.883549,4.629093,,4.556755,3.451099,4.112877,4.856489,0.670434,5.232877,5.130264,3.66805,3.833059,2.733717,5.846387,1.708973,,4.867056,2.827679,2.707648,2.218063,1.090454,2.944006,3.893017,5.148287,3.820762,3.127918,5.15169,5.115547,5.143186,2.386931,0.29284,5.841994,2.554663,-3.198816,4.325311,4.32467,2.414056,1.813209,3.676188
H4,7.631442,2.472635,2.35538,,4.765162,2.590607,5.273153,-0.915673,2.778062,1.179021,6.711413,-0.535266,4.1397035,0.861857,8.684942,-5.4356,-4.712836,-3.947668,-2.829326,-4.910026,-4.097239,2.818113,2.856372,-5.735615,3.337843,7.636242,-2.740444,2.32528,-6.120290499999999,5.16916,4.945085,2.109115,3.660442,2.819219,4.241315,-4.998597,,-2.061238,-1.92865,-5.930985,-1.173135,,2.001655,4.972057,,3.860566,2.32764,2.309197,4.070991,5.54191,0.408258,5.168852,-5.415135,-5.531774,1.068595,1.893088,-6.406624,-0.11790550000000002,,1.518741,0.529634,-3.277176,-5.355865,-0.413891,1.715672,,2.1915630000000004,1.421623,2.787523,4.930506,2.37792,1.970853,1.261874,,,3.7354595,1.329205,-0.782389,-4.198215,2.375158,2.371496,-3.048567,0.420591,-0.611039,3.517819,2.09878,3.974926,0.53372,0.864783,4.59444,4.867134,5.016492,2.938828,5.140602,-3.264993,,0.522826,0.935982,-1.02457,1.697414,-0.468366,1.986205,2.346405,5.166902,-1.691646,4.4959,0.510487,3.04958,4.335848,-0.971782,2.786386,0.764079,3.109432,2.732644,1.864729,-0.224574,4.542201,1.541877,1.210812,-1.438251,5.075668,4.313546,-0.510092,,1.453648,2.861044,3.488753,2.264402,4.464011,3.438575,2.489405,4.032108,-0.424474,-3.239905,3.853764,2.041981,2.808873,1.673074,4.199014,1.575715,0.985163,2.052329,2.3021425,,1.704198,6.219916,2.407506,,4.768193,3.125833,5.011093,5.187943,0.886061,5.236173,4.862078,5.088943,2.898275,2.327265,4.014978,1.597768,3.720796,5.148185,3.7241295,2.684916,2.21253,2.182139,2.460687,2.802969,4.691301,3.455949,2.771647,5.009636,3.706962,3.257778,5.142428,0.131035,5.162859,2.144239,-4.114276,4.444987,3.420711,-0.451263,0.573104,2.167289
HARA,8.021029,2.471536,3.955162,,5.06772,3.272272,5.115884,0.096223,2.884083,1.438983,6.63213,-0.54542,6.1773205,2.976679,10.243754,-5.924449,-2.720645,-4.861483,-1.820312,-3.464076,-2.523683,3.860168,3.1077674999999996,-3.974146,1.938616,9.594052,-0.935604,-2.962602,-6.3867545,5.566652,4.362277,1.796949,1.725556,2.669227,4.652963,-5.389133,,1.073179,0.628799,-5.0648045,-1.679842,,2.329746,6.131526,,1.514401,2.753634,3.248455,2.436262,5.940934,0.346439,4.733314,-2.643883,-5.077678,2.009039,1.824257,-5.588531,3.214843,,2.998496,2.216509,-1.176892,-5.955953,1.984019,1.68466,,4.042307,1.383765,2.573104,5.295077,4.129114,1.118893,0.863058,,,4.6467665,0.477308,-2.724059,-4.106285,2.595647,3.437085,-3.715988,3.744522,0.455285,1.831018,2.909201,5.540853,1.747515,1.891022,2.432534,5.392083,5.546664,1.355002,5.108106,-2.329103,,0.233983,0.375029,-0.137666,1.436628,-0.00799,4.268716,3.361575,4.146951,0.301572,5.219834,0.836798,2.700813,2.286103,-1.060205,1.636513,2.910907,4.790163,1.782829,3.008707,1.2343,3.731231,2.142219,1.531725,-0.087835,4.601824,5.548607,0.365175,,1.457194,2.893876,5.356713,3.031097,2.815297,-0.692506,2.312753,4.962071,1.173365,-3.813788,5.227299,2.900332,2.719454,3.007613,1.985018,2.523058,0.423043,1.290695,1.4077004999999998,,3.601924,5.858706,3.938365,,4.661375,2.151345,4.791632,5.295957,1.39596,5.892885,3.397779,5.102918,1.563026,3.150994,5.7634,3.053252,5.513683,5.333417,2.9408525,4.850803,0.781305,3.138589,2.845215,4.081552,5.569337,4.790926,2.09735,5.326687,3.830742,3.74258,2.336535,0.927346,4.715387,1.000831,-3.835779,4.891137,4.73139,2.252926,1.722229,2.833099
HCC-15,5.950548,5.386876,4.108719,,5.685549,3.781355,5.086694,1.928932,5.268953,2.028526,6.804343,2.714403,5.230367,1.298255,9.380596,,-1.57042,-5.140013,1.216028,-1.943615,-1.693637,4.071252,3.6714755,-4.046077,2.848972,9.841064,1.292267,0.773087,-6.299469,5.670306,5.77031,2.156613,4.207831,2.840596,5.876318,-4.667757,,2.37786,2.203217,-3.1375605,-1.066288,,2.451726,5.358801,,3.632592,2.70578,3.59349,3.552951,6.142809,2.529506,4.705253,-1.33177,-3.97894,3.630069,5.820682,-5.124637,3.1137565,,4.2754,1.455723,-1.020254,,1.64253,0.193256,,4.9729365,0.968597,4.041026,5.447122,5.00441,4.217639,3.790461,,,2.2770105,2.654064,1.25448,-4.297596,-0.984158,3.061473,-1.758857,5.484605,,5.721161,3.382039,5.470669,2.211855,3.178681,3.418939,5.847864,5.717985,2.6426594999999997,5.355711,-1.356367,,0.63414,0.353553,0.337626,3.208916,1.96298,4.323536,5.693742,5.544133,-1.542286,5.318272,0.60851,5.482524,5.824388,0.281786,2.707587,4.820356,5.662041,3.603311,-1.55749,2.199547,5.465272,3.998958,2.827347,0.46639,4.071963,5.485362,0.244694,,1.064576,3.348876,4.626194,4.286637,4.824802,5.005743,4.371709,4.98569,2.200539,0.656471,3.396896,3.999749,4.538161,0.800052,2.064107,5.837719,3.478649,1.427014,4.601129,,4.305947,6.965934,4.522542,,4.367087,4.887192,4.798458,5.551163,2.862976,5.394795,4.5236,5.776058,4.658405,3.694488,4.136791,2.74705,5.064401,4.721376,4.308495,3.873472,2.527034,3.489564,4.071556,4.95038,5.558744,4.982892,3.870551,5.648421,5.896075,5.385378,4.75672,3.423776,4.406783,1.673414,0.463392,5.12587,5.666011,3.634753,4.08579,3.89817
HCC-33,,3.786713,,4.259584,4.17101,3.988793,4.686008,,-0.786446,0.365073,6.63383,,,,,,0.372255,-4.667629,-0.269236,-2.557071,3.377516,,3.222339,0.929384,2.803142,,-0.530821,2.762097,-5.511971,3.575608,5.291519,5.34294,2.916816,2.55917,5.126998,-4.526989,3.18403,,,-4.549187,-1.219022,0.706313,2.843286,,2.809683,,3.439369,2.231991,5.029394,,2.787152,4.522277,-0.41184,-4.613057,3.222858,4.334063,,,-1.325422,,1.76572,0.811928,-5.632816,2.381718,3.803775,2.342708,3.941568,0.544007,2.270077,5.199496,4.591488,1.806898,2.383039,4.825928,2.447528,4.100644,1.00459,-0.995314,-5.811741,0.65492,4.111092,-4.168983,5.32168,,3.108664,3.608947,4.548055,1.895511,5.187417,3.257566,4.369057,5.186104,4.912576,5.317461,-0.055645,-0.005259,1.100354,,1.547327,,2.463546,4.764309,3.918038,4.133882,-1.097565,3.791304,2.34719,3.645481,2.450083,-0.35219,4.490184,2.045706,4.77369,2.261285,0.217933,0.958134,4.853253,2.592807,,,3.931306,5.548738,0.546485,4.735749,5.396549,2.067309,5.338091,3.316584,,2.057576,,4.215681,1.604811,-3.275372,4.405013,4.720715,,1.97639,1.876387,1.881736,3.558818,3.486682,2.92737,2.822156,3.714817,1.067312,4.85739,2.033845,2.625487,3.076757,5.524511,3.16466,1.633509,4.026355,3.598383,,1.003966,5.047635,5.869481,2.76545,3.432161,,2.50695,4.152022,1.62022,,5.544924,,,,0.842488,5.210731,4.828266,3.337926,,4.89481,,3.409628,-2.401853,3.46316,4.829209,4.639098,3.001154,2.712832
HCC-366,,5.590169,4.698822,6.330705,5.646635,3.202488,5.843715,2.347665,2.494662,1.900437,6.793903,,6.971364,,,,-2.667555,-4.200978,-0.293891,-2.718108,-1.904904,4.66453,5.2566935,-1.155744,3.992291,,4.466073,3.061293,-3.955243,3.845338,6.663266,3.167413,1.662465,3.569894,6.182603,-5.212292,6.536906,,1.515169,-2.936408,-1.771156,2.254829,2.585027,6.04182,5.528251,,2.778546,4.336166,5.448077,6.85999,-1.377818,6.597537,-0.229204,-3.885971,2.069442,5.596136,-5.079343,3.422186,2.555243,,3.601152,-0.090053,-3.605741,2.253172,3.062597,3.64565,5.7408785,2.374549,2.77254,5.59176,5.888177,3.006079,2.205764,5.245671,2.506479,4.154509,1.509656,1.932754,-6.514994,2.011118,1.748094,0.152087,5.856849,,2.817291,3.970501,4.947312,2.676268,2.57422,3.567168,6.327435,5.586283,3.552487,6.298468,-2.304929,4.089384,2.224274,2.313261,3.069458,2.671767,0.896074,5.102656,3.985124,1.942574,3.66326,5.086099,1.324082,3.933697,2.770471,1.216443,4.173257,4.051548,6.060256,2.29936,0.693693,1.696167,4.936919,4.041392,2.779063,,5.924264,5.459833,0.738933,4.593994,3.175415,3.162281,6.555141,5.058251,,3.97564,4.911989,4.260107,2.01774,-2.547897,5.190389,2.574868,3.70872,2.822294,-2.424809,5.122895,1.915051,3.96146,3.919392,3.233285,3.042975,3.443103,3.5603,3.69265,6.387189,2.451793,6.433222,4.766766,3.507936,6.011997,4.726369,5.513707,4.318698,2.79707,6.350836,4.444708,5.712216,,3.3194,4.787862,0.532535,3.232507,5.530319,4.413825,5.630486,,1.184826,6.663642,3.560094,4.271395,5.887382,4.675505,6.466839,1.664811,-2.375451,6.31852,5.281538,2.990095,2.719133,3.779337
HCC-44,,3.556331,6.257745,,5.64003,3.010138,4.618244,1.293154,2.294233,1.607379,6.234133,1.271559,6.72983,1.797324,,-5.200915,-1.850606,-4.28159,-1.565568,-4.390549,-1.196009,4.010359,4.1206195,-3.374991,3.867033,,-1.213925,-3.311943,-4.698405,5.659536,5.404351,3.8079,3.658201,2.304051,4.737685,-4.389116,,1.292814,-0.115976,-4.0481345,-1.626707,,4.019991,4.600733,,1.784634,2.505,3.223656,3.820183,5.446608,-1.637623,4.160903,-2.460576,-4.383511,2.631727,3.771744,-5.824308,1.247487,,2.12659,1.641128,-2.96542,-3.463137,0.380093,-0.368052,,4.327356,,3.453982,5.015648,4.546278,1.554361,1.206317,,,2.5490304999999998,1.428939,-0.247835,-3.762294,4.475486,,-2.473835,5.164956,1.192574,3.993001,2.864395,5.248416,1.434753,0.737244,2.974809,5.597848,5.659536,1.4287965,5.088118,-1.68855,,0.446874,0.233008,0.047613,2.506165,-0.038926,3.909294,4.842211,4.922296,1.272322,4.818749,0.356744,2.393229,4.174151,0.161862,0.513483,2.022357,4.567615,2.095962,3.449047,2.141187,3.316276,1.404632,1.636957,-1.353072,5.181102,5.337407,0.359807,,-0.289504,2.675595,4.645323,4.050098,3.708366,4.236592,1.905432,4.983124,-1.094024,-2.184332,4.107234,2.182284,2.866624,2.843638,0.401301,4.216684,0.532876,2.727032,1.929262,,1.865058,6.723097,3.714169,,4.989356,2.86766,4.627268,5.329522,,5.493504,3.663134,5.500018,4.093411,3.707376,5.102853,2.024282,4.302426,5.659536,3.0276535,,2.473396,3.06194,3.106351,4.55452,5.249576,4.598763,3.622218,5.647178,4.413768,4.198742,4.384239,0.123568,5.698264,0.313501,-3.683915,,3.723939,3.468022,2.446666,3.495623
HCC1143,7.836442,4.791686,7.27923,,5.568806,5.096717,5.147339,0.157373,1.590242,1.643312,7.77355,3.79686,3.6995430000000002,5.262859,10.925902,1.341923,0.636184,-2.668328,1.390366,-2.082555,3.097728,4.57118,4.495501,-0.769757,2.834286,10.077763,1.76104,1.733373,-2.3898715,6.387908,6.544544,2.023396,2.022557,4.503055,5.041295,-4.185796,,5.396934,2.671403,-2.3591105,-0.791577,,4.039349,5.7704,,2.535129,4.782642,3.421361,3.518563,6.773508,0.84949,4.88979,-2.20423,-0.693283,2.710687,4.762933,-4.707551,4.7990925,3.207134,5.730019,3.457817,1.031168,,1.889226,0.615394,,5.9575914999999995,3.208151,5.15474,5.296393,5.06173,3.346963,5.983561,,,3.382165,1.775734,-1.587209,-2.343807,1.405736,3.066231,-0.534733,6.147513,,2.116336,4.523662,5.552923,2.819097,4.071066,3.331907,5.671265,6.180618,2.3289865,5.860684,-2.696021,4.880546,0.572102,1.997846,4.853539,3.875556,0.862261,5.307956,4.456959,5.649204,3.052149,6.1645,3.184356,2.996109,3.831251,0.732066,2.409386,4.469186,5.762027,3.572518,1.592965,4.132126,6.038571,3.528813,2.230683,2.80203,5.075258,6.061927,1.293701,4.139151,1.26712,3.288609,5.728925,3.6681,,3.387743,3.343978,4.845149,3.122555,-2.473661,4.388265,5.440917,5.423674,3.910819,1.767357,2.006569,1.73702,3.470668,4.0056075,4.412801,2.088731,5.272352,5.299886,,4.663791,2.829319,5.495836,5.628404,2.943192,6.257002,5.633785,6.132839,-0.012102,4.086223,5.816952,2.671761,4.838595,6.165825,4.118291,4.344531,1.047639,2.566371,5.401738,4.800202,5.598889,4.057424,1.860551,6.146646,6.211017,5.769533,6.014813,2.713652,5.655987,0.775187,-2.051594,5.480941,6.103543,3.797879,2.781813,3.850293
HCC1187,6.734631,4.422906,4.393655,,4.741479,6.868742,4.456751,1.241561,2.70881,2.691067,6.789027,3.31885,1.754185,1.557219,8.897249,0.231497,1.235544,-4.759459,2.621718,-1.991561,6.210735,3.733772,4.33736,-2.419624,3.523144,8.657174,-0.601342,-2.548694,-4.6521435,4.089929,5.023819,2.476346,5.222466,2.293704,5.355775,-5.860885,,5.344051,2.371924,-2.9327125,-1.751846,,4.134595,6.0594,,1.682076,3.040556,2.725405,3.573429,6.041627,4.075631,4.992838,-1.175228,-5.633233,3.757868,4.286114,-3.826257,3.2894794999999997,2.72312,4.071584,2.828514,1.123659,,3.018373,2.533766,,3.286862,1.914155,2.108436,4.525543,3.670822,3.870021,2.451743,,,4.3350645,2.114233,1.532497,-2.640528,2.637467,4.095979,2.636572,4.546793,,4.510539,3.947292,3.309986,2.360656,3.358119,3.393629,3.579851,5.302509,3.6207905,5.127432,1.49344,4.006759,1.717053,0.962418,2.672691,0.793952,1.869886,4.459187,5.610565,4.689865,,5.193517,0.203841,3.47085,3.754411,1.677522,5.035281,2.005801,4.111781,2.863701,3.630356,-0.564939,3.218586,3.616366,3.972082,3.025913,1.869131,5.361608,0.286364,5.481623,2.54002,5.354788,4.236248,4.111292,4.674159,4.674159,2.86463,4.567739,2.157414,-4.27563,3.503688,5.357921,5.317328,2.270133,2.105786,5.326307,3.116703,1.166208,5.0610575,4.305611,2.96369,4.491654,5.367122,,4.202719,4.542536,4.243549,5.410855,0.972543,5.111821,5.111045,5.367306,4.085457,5.360877,3.884616,0.932148,5.350632,5.358434,3.887932,4.959393,1.838643,3.046197,5.364279,4.641601,5.330372,5.159017,2.710402,5.365881,4.447934,5.322236,-1.845805,3.093996,6.012538,4.177813,1.813268,4.674159,5.34898,5.28552,3.354732,5.103173
HCC1395,7.72126,1.751951,,,5.450775,6.095529,,,2.324273,2.757951,7.420396,3.466585,,2.816335,10.169414,-5.103655,-2.255899,-2.801269,1.313756,-4.266581,4.440612,,2.811052,-4.219758,3.863867,8.31685,-1.049609,2.419155,-4.257112,5.467036,6.172567,3.142511,2.143519,2.464436,5.203251,-4.833731,,4.891222,,-4.046036,-0.216439,,2.618838,,,4.13296,3.339656,,2.469783,,0.868383,3.940535,-2.29373,-3.374768,2.13869,3.414036,,1.388032,2.021532,2.913907,2.173991,1.131549,1.438387,0.919129,2.983015,,5.555438,2.214195,,5.068422,3.663062,0.868407,,,,4.463583,1.93851,-2.324049,-2.284838,3.289987,2.46617,0.776301,4.874813,1.828938,4.193574,3.262678,5.70183,2.482619,3.103854,4.053586,,5.927637,2.590204,4.077782,-1.365161,2.241924,0.47312,0.54038,3.130747,,0.470381,3.496354,4.233466,,3.052981,4.392404,2.034153,1.670712,,0.142572,3.155901,2.760698,,1.302857,3.427354,,,1.718502,,-0.32959,,,0.670516,1.89831,2.899858,,5.672324,3.230498,3.581053,0.44111,,3.243451,3.740166,,4.080102,,,2.663474,,2.468605,2.067317,0.415417,1.486738,3.188334,1.625134,,,,4.218233,3.551493,5.794724,4.890547,1.651773,5.823964,,,,,,3.267394,2.94903,4.908895,2.604387,5.024588,2.607309,,,,,5.670003,3.126607,,4.742991,4.115162,,1.82513,,1.541267,-0.705369,3.792703,,2.474944,3.768781,2.765022
HCC1419,8.025155,3.947971,6.639742,,3.547247,6.446128,5.483257,2.732624,2.778022,1.798786,7.150524,3.718511,0.765644,6.233668,9.217367,-0.816498,1.128465,1.296532,1.016255,-0.788926,4.771844,3.248297,3.712198,-1.492993,2.394599,9.699348,1.244289,,1.3111695,2.545375,4.810339,2.395836,1.239531,1.96849,5.36731,-4.313851,,4.807601,4.30951,-0.539952,-0.487467,,1.61007,6.186026,,3.122357,3.744173,2.923239,3.338995,6.205263,4.002979,4.267959,-0.673393,0.931576,2.627972,3.834072,-5.84012,4.964837,5.298411,4.3547,3.472816,-1.133119,,1.558257,3.666876,,5.5639994999999995,2.902438,5.149619,4.091105,3.699186,4.14748,5.016988,,,4.810334,,5.019113,-1.057102,3.358226,3.328676,3.848094,4.865019,,1.648094,3.494462,,5.204869,4.486276,4.125944,4.759242,5.164551,2.6339715,5.107821,-0.320088,3.184444,2.169889,2.759883,2.141544,2.892596,1.9322,4.666255,5.478353,5.541215,5.197853,4.781935,5.53666,1.610366,,3.219636,3.179144,5.068011,5.517701,2.517403,2.054145,5.47649,4.692562,2.447834,1.989676,0.417845,3.631258,5.094926,4.535382,4.322591,4.27444,3.936308,5.824563,3.73538,4.847596,3.100346,2.329123,3.457858,4.607003,0.222006,3.487175,4.402266,3.950393,2.878985,1.346581,5.444021,3.232572,0.954318,2.6605885000000002,4.819096,3.72929,6.639828,3.427483,,3.436061,4.200977,3.38907,5.694972,0.682729,5.640325,4.140599,3.692937,3.666701,4.623955,2.990517,2.181507,5.178422,5.497463,3.4675575,5.488284,-0.103191,2.734077,4.599039,3.351453,4.731326,5.227356,2.518157,4.241925,4.408096,4.872737,4.732503,2.261321,5.688313,3.102599,-2.259796,2.260462,4.897813,5.112454,4.05439,4.343991
HCC1428,9.159345,5.452748,8.036971,,6.931563,8.10549,6.230688,4.503,0.95753,0.198481,9.025851,4.870639,3.872669,3.720926,9.653037,-0.760761,1.566777,0.666207,2.535497,-1.684748,7.367921,5.267771,3.7389935,-0.303475,4.293519,8.746923,1.819354,-0.62219,1.5993815000000002,4.908175,6.918374,4.512203,3.689408,2.963025,6.769253,-3.063505,,2.658924,5.097769,-1.524613,1.18527,,1.903184,6.962653,,4.986334,3.51861,3.480247,5.512011,6.380622,4.373692,6.173056,-0.082172,-0.286279,3.824427,5.431066,-4.11464,6.0486355,5.26335,7.299453,4.18296,1.511656,,4.536016,4.414571,,7.3816965,5.451173,5.484542,6.312339,5.52253,3.373803,2.585816,,,6.428442,2.484613,2.847622,-4.637389,1.667635,3.114469,1.282298,7.601099,,6.055057,5.884415,6.958662,3.680272,5.129503,6.200986,6.874843,6.928304,4.800858,6.387514,0.821746,5.265306,3.558526,-0.089315,2.626017,6.950126,6.610125,5.87247,6.135717,6.525036,4.082731,6.699442,5.158342,6.794329,6.770172,2.463112,5.261351,6.543382,5.853097,5.866259,1.161504,5.167511,5.549699,6.923464,4.377825,3.262855,5.017171,6.679319,2.111884,6.94522,6.108859,6.783703,7.770623,5.564379,5.684072,5.306342,5.763625,6.10445,1.310657,1.233004,4.410102,4.375767,6.930837,4.431429,5.117079,6.901757,6.354147,3.189794,5.798998,4.742862,6.875397,5.62097,5.478136,,6.511136,7.509893,5.97398,6.540312,3.844506,5.832812,5.246701,6.935617,5.707651,5.591403,4.624838,3.188743,6.357789,6.981238,4.7213835,6.165999,4.378032,3.943503,5.803813,5.515786,6.290523,5.612593,5.052654,5.877403,5.338512,6.821,0.507248,2.650075,7.556552,3.966393,0.278554,5.340275,6.672575,6.83134,3.842378,2.69283
HCC1500,7.615746,4.134032,4.080423,,4.280504,5.228384,5.642864,4.0853,0.520283,1.611211,6.264083,3.720476,0.32966399999999996,4.192674,10.23508,-3.471361,-0.468555,-1.424437,-0.560767,-0.350597,3.028135,3.867648,3.0868985,-2.113736,3.684605,9.598505,1.59959,2.156003,0.14521300000000004,3.946637,5.339911,2.894074,4.553377,1.906934,5.266845,-5.939043,,2.928613,3.305297,-2.6645155000000003,-1.918741,,2.380171,4.151322,,3.171602,2.44027,2.925127,3.381802,6.03691,3.000148,5.364643,-1.331723,-1.682598,3.410136,4.653302,-4.68361,4.72879,3.898828,4.557497,3.285075,-0.09096,,0.888269,3.681053,,5.431985,3.414321,3.805547,,4.10854,2.067384,3.999044,,,5.0406475,1.232083,3.509855,-0.766504,-2.834415,2.907424,1.395092,2.454249,,5.415739,4.845473,4.961156,4.70687,3.36792,5.851969,5.459251,5.448968,4.645988,4.195996,0.146347,2.528639,2.531125,1.273266,2.184656,5.483319,3.436285,4.5989,5.352778,5.390202,4.885425,4.162619,5.311238,2.87722,4.557448,2.167571,2.851972,2.89328,5.316563,5.352856,-1.975246,2.42586,5.243827,4.040425,1.172824,0.079832,3.607152,4.796124,,,4.416242,1.917667,6.159243,3.974621,4.788603,,4.230636,5.04586,2.82661,0.013143,3.615437,4.678221,5.410625,-3.588015,0.753877,5.360472,4.150565,1.899837,5.0701585,3.100266,5.374136,4.885292,4.10016,,3.843099,5.065984,4.179984,5.64153,2.33277,5.302599,3.615155,5.458259,4.790171,4.812977,4.493141,2.095172,,4.70947,2.718603,4.565243,2.588516,3.096615,2.315719,4.650196,4.920049,4.618549,2.080428,5.473355,4.799505,4.108189,1.560234,2.449244,4.942378,2.935462,-1.236427,4.738311,5.022699,5.377461,1.183871,2.657051
HCC1569,,3.238263,6.06101,4.808497,5.766627,4.680672,5.520406,1.511444,2.230113,1.110411,7.371462,,5.5266345,,,,-0.348275,-2.211781,-0.367398,-3.415748,2.709477,3.930706,3.4844195,-0.94839,2.935826,,-0.62001,2.082573,-0.8840065000000001,3.556076,6.371167,3.737323,1.993331,2.522932,5.993488,-5.80838,4.128032,,0.055658,-3.226646,-2.042333,2.249692,2.369655,5.010918,3.643589,,2.596958,3.552466,4.073053,6.209184,1.051839,5.121683,-1.360607,-2.487542,2.223044,3.82137,-6.016121,3.78698,1.882524,5.020682,1.9807,-0.943006,-4.421796,1.319245,2.005426,4.313791,5.4946485,1.30182,2.555268,5.598125,4.742666,1.958008,1.723355,4.107533,1.932919,4.9688565,1.51544,-1.936892,-4.039164,-0.853141,1.873885,1.264579,4.527672,,2.794032,2.055246,4.517143,1.839969,1.186172,4.67099,4.850614,5.160515,2.724521,5.129346,-1.526381,2.330385,1.999423,0.850372,-0.857842,1.809468,0.504018,5.80221,3.273041,4.036985,2.345306,4.477741,1.591885,0.711377,1.426077,0.347624,2.017941,1.414845,3.965647,1.24139,-1.690898,1.412395,5.599256,0.488777,1.527246,-0.713896,5.048154,5.325935,0.752938,3.554627,1.609281,1.663468,5.230672,3.466147,,1.075683,-0.064534,3.640054,1.876938,-2.178722,3.647376,2.017301,3.709728,2.370403,1.375429,2.025702,0.41989,2.866741,-0.302887,3.660587,2.334347,2.800808,3.843264,2.802011,4.682878,2.021132,5.880407,5.175645,2.209381,5.722353,3.434473,4.347471,0.352689,3.668426,4.429174,3.919605,5.884033,,3.120343,4.00511,0.094867,2.155152,3.556631,3.888235,4.863141,,2.344735,6.174664,3.418169,2.835821,2.156,2.409559,5.032635,1.911345,-2.494558,4.995244,4.495126,3.892559,1.760504,3.444936
HCC1599,,4.706374,,5.043039,4.848167,5.304199,5.014848,,-0.32945,0.095137,7.328043,,,,,,-3.247021,-3.198342,-1.082021,-3.294888,-3.17331,,3.606224,-3.78724,4.39206,,1.860501,2.946795,-3.618968,4.463617,5.308089,5.092315,2.611356,2.684625,5.848862,-4.680204,6.076944,,,-5.473199,-0.911931,2.659155,3.678592,,5.330356,,2.769572,3.724238,4.995554,,3.748441,5.475911,0.071233,-5.178073,3.530742,4.469876,,,2.770638,2.378795,3.280754,1.233761,-4.55806,3.619558,5.101781,5.793501,2.666273,3.196676,2.18888,4.954744,5.300626,2.265789,0.849153,4.324259,3.799146,5.729257,2.42362,-1.253888,-6.660181,5.094403,3.30595,-4.236904,5.163124,,3.292514,6.073943,4.492666,2.134351,4.135625,1.695335,4.34939,6.001057,4.1751380000000005,5.821683,-1.100607,3.093447,0.786282,,1.082237,,0.623402,4.608563,4.042196,5.482661,3.404177,5.662838,1.80683,3.618791,2.219468,-0.372657,5.81992,3.639387,3.39174,2.246822,2.808999,1.500282,4.900582,2.658548,,0.415135,4.237274,6.07259,1.35409,3.554243,5.918632,2.552966,6.680931,5.566216,,0.868241,,5.993906,1.483103,-1.594749,6.012511,1.3849,,3.387655,1.815553,3.604352,1.455865,3.451291,1.944039,4.461369,4.360387,3.5294,5.33652,2.209863,5.414939,1.940398,5.906208,5.730931,2.545612,5.716103,3.445244,,2.716891,2.79852,4.748907,3.637333,5.445247,,3.3544609999999997,3.729388,1.962365,,5.550418,,,,3.042849,6.001342,4.503913,2.544811,,2.196745,,3.619175,-2.331642,5.380289,5.629881,2.405342,2.813358,3.855853
